cl.from,cl.to,Freq,cl.from.total,cl.to.total,odds,pval.log,frac,cl.from.label,cl.to.label
314,316,2384,15691,16397,158.3397165,-10079.16663,0.15193423,NP Sema5b Cntnap5a_2_2_2,NP Ntn1
316,316,10945,17414,16397,655.0153238,-69513.44249,0.628517285,NP Ntn1,NP Ntn1
318,318,367,955,578,11361.44277,-3299.369182,0.384293194,Ly6g6e HPF Myocd_2,Ly6g6e HPF Myocd_2
318,335,60,955,40420,26.56135343,-143.752872,0.062827225,Ly6g6e HPF Myocd_2,L6 CT Ighm Rgs20 Syndig1_1
335,335,31447,43378,40420,306.4869718,-182562.6268,0.724952741,L6 CT Ighm Rgs20 Syndig1_1,L6 CT Ighm Rgs20 Syndig1_1
341,335,5354,125165,40420,18.08413686,-10884.86256,0.042775536,L6 CT Ighm Rgs20 Syndig1_4_3,L6 CT Ighm Rgs20 Syndig1_1
318,317,46,955,3582,229.788087,-208.519945,0.048167539,Ly6g6e HPF Myocd_2,Ly6g6e HPF Myocd_1
317,317,3210,3673,3582,4169.242476,-28168.02952,0.873945004,Ly6g6e HPF Myocd_1,Ly6g6e HPF Myocd_1
319,317,251,8160,3582,146.742736,-1019.230808,0.030759804,Ly6g6e HPF Ror1 Cntn6,Ly6g6e HPF Myocd_1
317,319,320,3673,7907,188.2850952,-1382.292444,0.087122243,Ly6g6e HPF Myocd_1,Ly6g6e HPF Ror1 Cntn6
319,319,6185,8160,7907,1638.085015,-46538.16481,0.757965686,Ly6g6e HPF Ror1 Cntn6,Ly6g6e HPF Ror1 Cntn6
320,319,1230,12799,7907,207.6901809,-5504.302189,0.096101258,Ly6g6e HPF Kcnh8 Alk,Ly6g6e HPF Ror1 Cntn6
319,320,1535,8160,13220,243.1562276,-7153.889792,0.188112745,Ly6g6e HPF Ror1 Cntn6,Ly6g6e HPF Kcnh8 Alk
320,320,10214,12799,13220,1031.542178,-72501.08243,0.798031096,Ly6g6e HPF Kcnh8 Alk,Ly6g6e HPF Kcnh8 Alk
322,320,1074,6725,13220,206.4330212,-4794.242352,0.159702602,Ly6g6e RHP Rorb_2,Ly6g6e HPF Kcnh8 Alk
321,321,320,834,636,10309.21135,-2810.462679,0.383693046,Ly6g6e RHP Rorb_1,Ly6g6e RHP Rorb_1
320,322,1146,12799,6953,220.0568947,-5196.633375,0.089538245,Ly6g6e HPF Kcnh8 Alk,Ly6g6e RHP Rorb_2
321,322,227,834,6953,668.9385251,-1291.384734,0.272182254,Ly6g6e RHP Rorb_1,Ly6g6e RHP Rorb_2
322,322,5351,6725,6953,1955.550628,-41372.47227,0.795687732,Ly6g6e RHP Rorb_2,Ly6g6e RHP Rorb_2
326,326,47015,53094,54819,276.0314184,-282818.1149,0.885504953,L6 CT RHP Rxfp1 Nefl,L6 CT RHP Rxfp1 Nefl
327,326,264,2638,54819,31.1958381,-669.7588221,0.100075815,L6 CT RHP Slit2_1_1,L6 CT RHP Rxfp1 Nefl
328,326,3546,33885,54819,32.62111216,-9217.076941,0.104648074,L6 CT RHP Slit2_1_2,L6 CT RHP Rxfp1 Nefl
327,327,1700,2638,2402,4584.58214,-14201.76895,0.644427597,L6 CT RHP Slit2_1_1,L6 CT RHP Slit2_1_1
321,328,169,834,33113,104.5732862,-640.3197825,0.20263789,Ly6g6e RHP Rorb_1,L6 CT RHP Slit2_1_2
326,328,2749,53094,33113,26.71956579,-6566.624234,0.051776095,L6 CT RHP Rxfp1 Nefl,L6 CT RHP Slit2_1_2
327,328,598,2638,33113,116.9840075,-2336.55246,0.226686884,L6 CT RHP Slit2_1_1,L6 CT RHP Slit2_1_2
328,328,27436,33885,33113,417.8432648,-172289.0042,0.809679799,L6 CT RHP Slit2_1_2,L6 CT RHP Slit2_1_2
326,329,2719,53094,179357,4.879148789,-2210.785065,0.05121106,L6 CT RHP Rxfp1 Nefl,L6 CT RHP Meis2_1_2
328,329,1641,33885,179357,4.614040381,-1257.905329,0.048428508,L6 CT RHP Slit2_1_2,L6 CT RHP Meis2_1_2
329,329,165416,178459,179357,88.31192666,-836101.5442,0.926913185,L6 CT RHP Meis2_1_2,L6 CT RHP Meis2_1_2
330,329,8846,45471,179357,18.53500595,-18496.43048,0.194541576,L6 CT RHP Meis2_2,L6 CT RHP Meis2_1_2
343,329,93,958,179357,9.249063038,-130.7268941,0.097077244,L6 CT ENT Meis2 Samd5_1,L6 CT RHP Meis2_1_2
325,329,254,3343,179357,7.238984388,-294.9304294,0.075979659,L6b RHP Nrn1 Ctgf,L6 CT RHP Meis2_1_2
329,330,7476,178459,43483,16.46303757,-14673.23697,0.041891975,L6 CT RHP Meis2_1_2,L6 CT RHP Meis2_2
330,330,31437,45471,43483,271.6975494,-175656.524,0.691363726,L6 CT RHP Meis2_2,L6 CT RHP Meis2_2
343,330,82,958,43483,33.63779155,-215.2527046,0.08559499,L6 CT ENT Meis2 Samd5_1,L6 CT RHP Meis2_2
344,330,3890,56568,43483,27.02451501,-9377.603783,0.068766794,L6 CT ENT Meis2 Samd5_2,L6 CT RHP Meis2_2
333,333,41141,44734,45167,347.9481212,-263061.5102,0.91968078,L6 CT RSP,L6 CT RSP
331,331,3775,7722,6920,1207.201302,-25438.18922,0.488862989,L6 CT Pappa2_1,L6 CT Pappa2_1
332,331,1327,34193,6920,95.83546474,-4905.052342,0.038809113,L6 CT Pappa2_2,L6 CT Pappa2_1
331,332,1768,7722,35445,110.3814548,-6829.468243,0.228956229,L6 CT Pappa2_1,L6 CT Pappa2_2
332,332,30724,34193,35445,433.1957633,-199777.5284,0.898546486,L6 CT Pappa2_2,L6 CT Pappa2_2
318,336,125,955,249732,8.956350422,-173.0133748,0.130890052,Ly6g6e HPF Myocd_2,L6 CT Ighm Rgs20 Syndig1_4_1_1
331,336,920,7722,249732,8.152343415,-1173.177179,0.119140119,L6 CT Pappa2_1,L6 CT Ighm Rgs20 Syndig1_4_1_1
336,336,203127,249030,249732,55.81364962,-863169.0031,0.815672811,L6 CT Ighm Rgs20 Syndig1_4_1_1,L6 CT Ighm Rgs20 Syndig1_4_1_1
338,336,1543,12018,249732,8.785331676,-2076.09007,0.128390747,L6 CT Ighm Rgs20 Syndig1_4_1_3,L6 CT Ighm Rgs20 Syndig1_4_1_1
337,336,27054,728448,249732,2.541308367,-9603.618254,0.037139233,L6 CT Ighm Rgs20 Syndig1_4_1_2,L6 CT Ighm Rgs20 Syndig1_4_1_1
339,336,5813,99503,249732,3.997501026,-3838.410815,0.058420349,L6 CT Ighm Rgs20 Syndig1_4_2_1,L6 CT Ighm Rgs20 Syndig1_4_1_1
347,336,1810,14076,249732,8.798806208,-2438.080251,0.128587667,L6 CT ENT_TEa-PERI-ECT,L6 CT Ighm Rgs20 Syndig1_4_1_1
350,336,375,1527,249732,16.80415453,-754.3771634,0.245579568,L6 CT Mapk3 Sla_2_1,L6 CT Ighm Rgs20 Syndig1_4_1_1
351,336,5646,50325,249732,7.676822976,-6903.254144,0.11219076,L6 CT Mapk3 Sla_2_2,L6 CT Ighm Rgs20 Syndig1_4_1_1
355,336,508,7374,249732,4.713950468,-402.7642613,0.068890697,L6b RHP Bmpr1b,L6 CT Ighm Rgs20 Syndig1_4_1_1
334,334,20634,30573,28048,411.1895815,-123795.0415,0.674909234,L6 CT Gpr139,L6 CT Gpr139
338,338,6417,12018,11924,765.2027169,-40501.43726,0.533949076,L6 CT Ighm Rgs20 Syndig1_4_1_3,L6 CT Ighm Rgs20 Syndig1_4_1_3
334,340,4255,30573,641080,3.709777911,-2652.996172,0.139175089,L6 CT Gpr139,L6 CT Ighm Rgs20 Syndig1_4_2_2
338,340,981,12018,641080,2.175821233,-248.8109228,0.081627559,L6 CT Ighm Rgs20 Syndig1_4_1_3,L6 CT Ighm Rgs20 Syndig1_4_2_2
340,340,543768,634561,641080,22.84160791,-1876800.379,0.856919981,L6 CT Ighm Rgs20 Syndig1_4_2_2,L6 CT Ighm Rgs20 Syndig1_4_2_2
337,340,57746,728448,641080,2.113049905,-14255.14502,0.079272645,L6 CT Ighm Rgs20 Syndig1_4_1_2,L6 CT Ighm Rgs20 Syndig1_4_2_2
339,340,15919,99503,641080,4.264479301,-11839.24286,0.159985126,L6 CT Ighm Rgs20 Syndig1_4_2_1,L6 CT Ighm Rgs20 Syndig1_4_2_2
341,340,9923,125165,641080,2.113228653,-2339.543681,0.079279351,L6 CT Ighm Rgs20 Syndig1_4_3,L6 CT Ighm Rgs20 Syndig1_4_2_2
342,340,6493,115258,641080,1.50162236,-500.1036822,0.056334484,L6 CT Ighm Rgs20 Syndig1_4_4,L6 CT Ighm Rgs20 Syndig1_4_2_2
331,337,690,7722,734077,2.080062131,-159.5266604,0.089355089,L6 CT Pappa2_1,L6 CT Ighm Rgs20 Syndig1_4_1_2
336,337,27608,249030,734077,2.58071646,-10092.26275,0.110862145,L6 CT Ighm Rgs20 Syndig1_4_1_1,L6 CT Ighm Rgs20 Syndig1_4_1_2
334,337,4635,30573,734077,3.52913845,-2732.092151,0.151604357,L6 CT Gpr139,L6 CT Ighm Rgs20 Syndig1_4_1_2
338,337,2582,12018,734077,5.001278651,-2295.814561,0.2148444,L6 CT Ighm Rgs20 Syndig1_4_1_3,L6 CT Ighm Rgs20 Syndig1_4_1_2
340,337,55857,634561,734077,2.04909099,-12776.30843,0.088024634,L6 CT Ighm Rgs20 Syndig1_4_2_2,L6 CT Ighm Rgs20 Syndig1_4_1_2
337,337,583791,728448,734077,18.65588492,-1811095.202,0.801417534,L6 CT Ighm Rgs20 Syndig1_4_1_2,L6 CT Ighm Rgs20 Syndig1_4_1_2
339,337,20822,99503,734077,4.871282108,-18153.20566,0.209260022,L6 CT Ighm Rgs20 Syndig1_4_2_1,L6 CT Ighm Rgs20 Syndig1_4_1_2
341,337,15538,125165,734077,2.889809587,-6850.951634,0.124140135,L6 CT Ighm Rgs20 Syndig1_4_3,L6 CT Ighm Rgs20 Syndig1_4_1_2
342,337,18751,115258,734077,3.787131354,-12213.63206,0.162687189,L6 CT Ighm Rgs20 Syndig1_4_4,L6 CT Ighm Rgs20 Syndig1_4_1_2
351,337,3117,50325,734077,1.441816638,-199.3374937,0.061937407,L6 CT Mapk3 Sla_2_2,L6 CT Ighm Rgs20 Syndig1_4_1_2
339,339,53148,99503,95582,95.49338075,-225624.8203,0.534134649,L6 CT Ighm Rgs20 Syndig1_4_2_1,L6 CT Ighm Rgs20 Syndig1_4_2_1
335,341,6357,43378,117531,21.30732287,-14000.84354,0.146548942,L6 CT Ighm Rgs20 Syndig1_1,L6 CT Ighm Rgs20 Syndig1_4_3
331,341,235,7722,117531,4.424704426,-173.3051599,0.03043253,L6 CT Pappa2_1,L6 CT Ighm Rgs20 Syndig1_4_3
341,341,79337,125165,117531,92.15927942,-349167.5031,0.633859306,L6 CT Ighm Rgs20 Syndig1_4_3,L6 CT Ighm Rgs20 Syndig1_4_3
342,341,6431,115258,117531,8.112479831,-8110.086884,0.055796561,L6 CT Ighm Rgs20 Syndig1_4_4,L6 CT Ighm Rgs20 Syndig1_4_3
333,342,3022,44734,119530,9.65780513,-4264.451062,0.06755488,L6 CT RSP,L6 CT Ighm Rgs20 Syndig1_4_4
331,342,256,7722,119530,4.739492928,-202.6340194,0.033152033,L6 CT Pappa2_1,L6 CT Ighm Rgs20 Syndig1_4_4
341,342,9290,125165,119530,10.6109562,-14132.02869,0.074222027,L6 CT Ighm Rgs20 Syndig1_4_3,L6 CT Ighm Rgs20 Syndig1_4_4
342,342,77928,115258,119530,96.65941506,-348078.5016,0.676117927,L6 CT Ighm Rgs20 Syndig1_4_4,L6 CT Ighm Rgs20 Syndig1_4_4
343,343,307,958,857,6389.85018,-2505.021102,0.32045929,L6 CT ENT Meis2 Samd5_1,L6 CT ENT Meis2 Samd5_1
330,344,4557,45471,58387,29.33100832,-11392.19428,0.100217721,L6 CT RHP Meis2_2,L6 CT ENT Meis2 Samd5_2
343,344,237,958,58387,72.40445799,-816.4196619,0.247390397,L6 CT ENT Meis2 Samd5_1,L6 CT ENT Meis2 Samd5_2
344,344,49247,56568,58387,254.7953074,-290116.5898,0.87058054,L6 CT ENT Meis2 Samd5_2,L6 CT ENT Meis2 Samd5_2
345,344,1088,4416,58387,72.10780914,-3738.872903,0.246376812,L6 CT ENT Col23a1,L6 CT ENT Meis2 Samd5_2
346,344,1868,13632,58387,40.10511485,-5235.667752,0.137030516,L6b TEa-PERI-ECT Foxp2,L6 CT ENT Meis2 Samd5_2
347,344,934,14076,58387,19.42003856,-1924.237585,0.066354078,L6 CT ENT_TEa-PERI-ECT,L6 CT ENT Meis2 Samd5_2
345,345,2877,4416,4500,2473.984159,-22083.05352,0.651494565,L6 CT ENT Col23a1,L6 CT ENT Col23a1
343,346,86,958,12939,118.5579989,-332.6972328,0.089770355,L6 CT ENT Meis2 Samd5_1,L6b TEa-PERI-ECT Foxp2
346,346,9461,13632,12939,916.5905667,-64484.82773,0.694028756,L6b TEa-PERI-ECT Foxp2,L6b TEa-PERI-ECT Foxp2
347,346,900,14076,12939,84.44251691,-3167.429875,0.063938619,L6 CT ENT_TEa-PERI-ECT,L6b TEa-PERI-ECT Foxp2
343,347,69,958,13389,91.92509158,-249.3524813,0.072025052,L6 CT ENT Meis2 Samd5_1,L6 CT ENT_TEa-PERI-ECT
346,347,912,13632,13389,85.3858194,-3220.347531,0.066901408,L6b TEa-PERI-ECT Foxp2,L6 CT ENT_TEa-PERI-ECT
347,347,9347,14076,13389,847.5073515,-62370.91198,0.664038079,L6 CT ENT_TEa-PERI-ECT,L6 CT ENT_TEa-PERI-ECT
355,347,369,7374,13389,63.86658908,-1188.537445,0.050040683,L6b RHP Bmpr1b,L6 CT ENT_TEa-PERI-ECT
350,350,918,1527,1682,6107.680124,-7761.217055,0.601178782,L6 CT Mapk3 Sla_2_1,L6 CT Mapk3 Sla_2_1
350,351,203,1527,50690,44.81602572,-590.8622296,0.132940406,L6 CT Mapk3 Sla_2_1,L6 CT Mapk3 Sla_2_2
351,351,38444,50325,50690,257.5260253,-217274.5607,0.763914555,L6 CT Mapk3 Sla_2_2,L6 CT Mapk3 Sla_2_2
352,351,944,8343,50690,38.14398743,-2583.641584,0.113148747,L6b Adra1b Sla_1,L6 CT Mapk3 Sla_2_2
354,351,1544,17110,50690,30.42100982,-3873.868891,0.090239626,L6b Col12a1 Pappa2 Moxd1,L6 CT Mapk3 Sla_2_2
362,351,417,11662,50690,12.05422678,-667.3203128,0.03575716,L6b Rgs5,L6 CT Mapk3 Sla_2_2
352,352,5649,8343,8188,1413.090993,-40609.57294,0.67709457,L6b Adra1b Sla_1,L6b Adra1b Sla_1
352,354,715,8343,17402,84.15564734,-2512.372971,0.085700587,L6b Adra1b Sla_1,L6b Col12a1 Pappa2 Moxd1
354,354,13151,17110,17402,754.7588864,-88508.74691,0.768614845,L6b Col12a1 Pappa2 Moxd1,L6b Col12a1 Pappa2 Moxd1
361,354,1428,24406,17402,57.45542841,-4485.628861,0.058510202,L6b Olfr111 5930412G12Rik_3,L6b Col12a1 Pappa2 Moxd1
343,355,58,958,6868,150.6367125,-238.1680925,0.060542797,L6 CT ENT Meis2 Samd5_1,L6b RHP Bmpr1b
355,355,5140,7374,6868,1734.316398,-38427.12235,0.697043667,L6b RHP Bmpr1b,L6b RHP Bmpr1b
346,356,829,13632,44197,23.51260743,-1858.881496,0.060812793,L6b TEa-PERI-ECT Foxp2,L6b Gpr88 Clic5 Neurod6_1_1
352,356,721,8343,44197,33.41326083,-1870.496093,0.086419753,L6b Adra1b Sla_1,L6b Gpr88 Clic5 Neurod6_1_1
356,356,40877,43670,44197,361.9108996,-265380.9149,0.93604305,L6b Gpr88 Clic5 Neurod6_1_1,L6b Gpr88 Clic5 Neurod6_1_1
358,356,712,7993,44197,34.44102123,-1869.072178,0.089077943,L6b Crh,L6b Gpr88 Clic5 Neurod6_1_1
345,348,330,4416,17773,71.84933707,-1104.268836,0.074728261,L6 CT ENT Col23a1,L6b RHP Pappa2_2_1
355,348,501,7374,17773,65.32395678,-1628.31445,0.067941416,L6b RHP Bmpr1b,L6b RHP Pappa2_2_1
348,348,15296,17388,17773,845.7969868,-109081.0613,0.879687141,L6b RHP Pappa2_2_1,L6b RHP Pappa2_2_1
357,348,41,522,17773,75.51813289,-141.2237491,0.078544061,L6b AI_ENT,L6b RHP Pappa2_2_1
349,348,1205,8036,17773,144.1733564,-4933.042856,0.149950224,L6b RHP Pappa2_2_2,L6b RHP Pappa2_2_1
357,357,246,522,429,18771.80106,-2337.799968,0.471264368,L6b AI_ENT,L6b AI_ENT
348,349,733,17388,7130,101.0330455,-2715.191778,0.04215551,L6b RHP Pappa2_2_1,L6b RHP Pappa2_2_2
357,349,151,522,7130,693.2909731,-866.0822174,0.289272031,L6b AI_ENT,L6b RHP Pappa2_2_2
349,349,4871,8036,7130,1452.73802,-34796.05116,0.606147337,L6b RHP Pappa2_2_2,L6b RHP Pappa2_2_2
358,349,398,7993,7130,119.3389907,-1533.461214,0.049793569,L6b Crh,L6b RHP Pappa2_2_2
359,349,374,8938,7130,100.2860101,-1374.530465,0.041843813,L6b Olfr111 5930412G12Rik_1,L6b RHP Pappa2_2_2
349,358,491,8036,7504,139.1385169,-1971.093267,0.06110005,L6b RHP Pappa2_2_2,L6b Crh
358,358,5074,7993,7504,1445.594395,-36317.28708,0.634805455,L6b Crh,L6b Crh
361,358,1142,24406,7504,106.5553605,-4321.391935,0.046791773,L6b Olfr111 5930412G12Rik_3,L6b Crh
349,359,330,8036,8437,83.17342656,-1149.737374,0.041065207,L6b RHP Pappa2_2_2,L6b Olfr111 5930412G12Rik_1
359,359,6504,8938,8437,1473.841443,-47943.25336,0.72767957,L6b Olfr111 5930412G12Rik_1,L6b Olfr111 5930412G12Rik_1
360,359,701,18141,8437,78.26496163,-2411.123468,0.038641751,L6b Olfr111 5930412G12Rik_2,L6b Olfr111 5930412G12Rik_1
362,359,380,11662,8437,65.99653607,-1236.151117,0.032584462,L6b Rgs5,L6b Olfr111 5930412G12Rik_1
349,360,312,8036,18003,36.85262395,-833.9530966,0.038825286,L6b RHP Pappa2_2_2,L6b Olfr111 5930412G12Rik_2
358,360,270,7993,18003,32.06326178,-684.6112819,0.033779557,L6b Crh,L6b Olfr111 5930412G12Rik_2
359,360,851,8938,18003,90.3738865,-3056.477957,0.095211457,L6b Olfr111 5930412G12Rik_1,L6b Olfr111 5930412G12Rik_2
360,360,14671,18141,18003,767.6305377,-100772.9841,0.808720578,L6b Olfr111 5930412G12Rik_2,L6b Olfr111 5930412G12Rik_2
361,360,1892,24406,18003,73.58313293,-6444.739903,0.077521921,L6b Olfr111 5930412G12Rik_3,L6b Olfr111 5930412G12Rik_2
354,361,1357,17110,25337,53.49008374,-4161.996291,0.079310345,L6b Col12a1 Pappa2 Moxd1,L6b Olfr111 5930412G12Rik_3
357,361,44,522,25337,56.84936436,-139.1850368,0.084291188,L6b AI_ENT,L6b Olfr111 5930412G12Rik_3
349,361,562,8036,25337,47.16717082,-1645.039712,0.069935291,L6b RHP Pappa2_2_2,L6b Olfr111 5930412G12Rik_3
358,361,1442,7993,25337,121.6743086,-5675.597193,0.180407857,L6b Crh,L6b Olfr111 5930412G12Rik_3
359,361,404,8938,25337,30.48487752,-1005.387432,0.045200269,L6b Olfr111 5930412G12Rik_1,L6b Olfr111 5930412G12Rik_3
360,361,2322,18141,25337,86.32655932,-8320.83057,0.127997354,L6b Olfr111 5930412G12Rik_2,L6b Olfr111 5930412G12Rik_3
361,361,18783,24406,25337,519.0531025,-119094.0806,0.769605835,L6b Olfr111 5930412G12Rik_3,L6b Olfr111 5930412G12Rik_3
359,362,536,8938,11732,87.34760795,-1898.198249,0.059968673,L6b Olfr111 5930412G12Rik_1,L6b Rgs5
362,362,10693,11662,11732,1335.528335,-82721.91173,0.916909621,L6b Rgs5,L6b Rgs5
323,323,25407,27455,28575,553.4065965,-173581.2896,0.925405209,L6b RHP Nts Chrm3,L6b RHP Nts Chrm3
324,323,2726,10909,28575,149.4353351,-11447.08093,0.249885416,L6b RHP Nts Cplx3,L6b RHP Nts Chrm3
325,323,136,3343,28575,24.32847709,-309.8474917,0.040682022,L6b RHP Nrn1 Ctgf,L6b RHP Nts Chrm3
323,324,1859,27455,10228,113.1268914,-7192.920668,0.067710799,L6b RHP Nts Chrm3,L6b RHP Nts Cplx3
324,324,8041,10909,10228,1231.496075,-58057.85311,0.737097809,L6b RHP Nts Cplx3,L6b RHP Nts Cplx3
325,324,272,3343,10228,135.9378633,-1084.592962,0.081364044,L6b RHP Nrn1 Ctgf,L6b RHP Nts Cplx3
325,325,2555,3343,2994,4362.157709,-21989.15352,0.764283578,L6b RHP Nrn1 Ctgf,L6b RHP Nrn1 Ctgf
380,380,955,975,985,16992.65173,-10075.37567,0.979487179,RSP Gnb3,RSP Gnb3
382,382,56383,57098,57616,292.8753433,-368661.432,0.98747767,Astro Camk1d_2,Astro Camk1d_2
381,382,385,956,57616,119.4423568,-1553.94584,0.402719665,Astro Camk1d_1,Astro Camk1d_2
383,382,833,2856,57616,86.50522207,-3034.596832,0.291666667,Astro Gfap_1,Astro Camk1d_2
381,381,456,956,659,12368.58924,-4192.806211,0.476987448,Astro Camk1d_1,Astro Camk1d_1
381,383,63,956,2607,431.9567422,-325.2712133,0.065899582,Astro Camk1d_1,Astro Gfap_1
383,383,1792,2856,2607,4112.798213,-14710.0828,0.62745098,Astro Gfap_1,Astro Gfap_1
383,384,96,2856,44059,13.03698078,-162.4621022,0.033613445,Astro Gfap_1,OPC
384,384,41282,43231,44059,370.3645776,-271681.1139,0.954916611,OPC,OPC
385,384,2437,3172,44059,297.9794717,-12883.25046,0.768284994,OPC Mki67,OPC
384,385,1698,43231,2438,275.3007117,-8696.372502,0.03927737,OPC,OPC Mki67
385,385,700,3172,2438,1546.784428,-4640.321482,0.220680958,OPC Mki67,OPC Mki67
386,386,6607,7280,7233,2144.139776,-54153.23585,0.907554945,Oligo Bmp4 Atp1a2,Oligo Bmp4 Atp1a2
387,386,512,3913,7233,309.1293773,-2482.570419,0.130845898,Oligo Bmp4 Rgcc Frmd4a_1,Oligo Bmp4 Atp1a2
386,387,447,7280,3864,271.5424031,-2104.203217,0.061401099,Oligo Bmp4 Atp1a2,Oligo Bmp4 Rgcc Frmd4a_1
387,387,2838,3913,3864,3207.480735,-23003.87811,0.725274725,Oligo Bmp4 Rgcc Frmd4a_1,Oligo Bmp4 Rgcc Frmd4a_1
388,387,549,3174,3864,764.9392319,-3192.12297,0.172967864,Oligo Bmp4 Rgcc Frmd4a_2,Oligo Bmp4 Rgcc Frmd4a_1
387,388,532,3913,3173,732.2010434,-3066.756258,0.135957066,Oligo Bmp4 Rgcc Frmd4a_1,Oligo Bmp4 Rgcc Frmd4a_2
388,388,2336,3174,3173,3963.642487,-19461.53349,0.735979836,Oligo Bmp4 Rgcc Frmd4a_2,Oligo Bmp4 Rgcc Frmd4a_2
389,388,279,2402,3173,625.5467315,-1550.872087,0.116153206,Oligo 1700042O10Rik Creb5,Oligo Bmp4 Rgcc Frmd4a_2
388,389,267,3174,2439,589.3742667,-1466.924404,0.084120983,Oligo Bmp4 Rgcc Frmd4a_2,Oligo 1700042O10Rik Creb5
389,389,1959,2402,2439,5714.105621,-17379.50592,0.815570358,Oligo 1700042O10Rik Creb5,Oligo 1700042O10Rik Creb5
390,389,185,1267,2439,1023.014865,-1122.113391,0.146014207,Oligo Mal Gpr17_1,Oligo 1700042O10Rik Creb5
389,390,144,2402,1141,897.8472891,-852.5368036,0.059950042,Oligo 1700042O10Rik Creb5,Oligo Mal Gpr17_1
390,390,767,1267,1141,9066.334449,-6877.302822,0.605367009,Oligo Mal Gpr17_1,Oligo Mal Gpr17_1
392,390,222,6649,1141,500.0456207,-1188.401645,0.033388479,Oligo Mal Gpr17_2,Oligo Mal Gpr17_1
391,391,6150,10031,9455,1108.072006,-42108.4844,0.613099392,Oligo Mal Sgk2 Grm3,Oligo Mal Sgk2 Grm3
392,391,1306,6649,9455,354.9963943,-6602.053294,0.196420514,Oligo Mal Gpr17_2,Oligo Mal Sgk2 Grm3
393,391,1969,36504,9455,97.48602409,-7343.078059,0.053939294,Oligo Il33 Hapln2,Oligo Mal Sgk2 Grm3
390,392,298,1267,6539,614.6486654,-1664.499499,0.235201263,Oligo Mal Gpr17_1,Oligo Mal Gpr17_2
391,392,1141,10031,6539,297.2546847,-5536.984236,0.113747383,Oligo Mal Sgk2 Grm3,Oligo Mal Gpr17_2
392,392,5046,6649,6539,1983.253398,-38875.28457,0.758911114,Oligo Mal Gpr17_2,Oligo Mal Gpr17_2
391,393,2704,10031,37269,123.5985421,-10843.61045,0.269564351,Oligo Mal Sgk2 Grm3,Oligo Il33 Hapln2
393,393,34432,36504,37269,432.4866289,-230137.0195,0.943239097,Oligo Il33 Hapln2,Oligo Il33 Hapln2
395,395,178,1307,839,2773.837946,-1269.634116,0.136189748,Endo Sema3g,Endo Sema3g
396,395,661,13005,839,1035.208366,-4333.493549,0.050826605,Endo Cldn5 Car4_2,Endo Sema3g
395,396,1129,1307,13456,1096.985803,-7600.714143,0.863810252,Endo Sema3g,Endo Cldn5 Car4_2
396,396,12317,13005,13456,1202.755184,-94837.51188,0.94709727,Endo Cldn5 Car4_2,Endo Cldn5 Car4_2
402,402,2271,2351,2529,6527.010432,-21361.23406,0.965971927,Endo Abcc9_2_1,Endo Abcc9_2_1
400,402,123,1004,2529,827.7919532,-717.6689785,0.12250996,SMC Acta2_1_2,Endo Abcc9_2_1
405,402,104,1429,2529,491.7574094,-550.0076974,0.072778167,VLMC Slc6a13_2,Endo Abcc9_2_1
399,399,1699,2051,2099,6743.943311,-15397.43206,0.828376402,SMC Acta2_1_1,SMC Acta2_1_1
400,399,361,1004,2099,2927.249103,-2631.516089,0.359561753,SMC Acta2_1_2,SMC Acta2_1_1
399,400,334,2051,892,3119.712573,-2457.793102,0.162847392,SMC Acta2_1_1,SMC Acta2_1_2
400,400,504,1004,892,9616.800359,-4458.023832,0.501992032,SMC Acta2_1_2,SMC Acta2_1_2
404,404,1560,2044,1938,6729.589374,-13998.16988,0.763209393,VLMC Slc6a13_1,VLMC Slc6a13_1
405,404,193,1429,1938,1190.885311,-1201.072745,0.135059482,VLMC Slc6a13_2,VLMC Slc6a13_1
406,404,130,631,1938,1816.598083,-867.7496274,0.206022187,VLMC Slc6a13_3,VLMC Slc6a13_1
404,405,312,2044,1459,1787.792215,-2089.342305,0.152641879,VLMC Slc6a13_1,VLMC Slc6a13_2
405,405,1113,1429,1459,9122.340418,-10290.03542,0.77886634,VLMC Slc6a13_2,VLMC Slc6a13_2
404,406,140,2044,644,1817.439271,-935.379457,0.068493151,VLMC Slc6a13_1,VLMC Slc6a13_3
406,406,486,631,644,20437.119,-4876.932847,0.770206022,VLMC Slc6a13_3,VLMC Slc6a13_3
408,408,2949,5505,4010,2282.820205,-22386.19797,0.535694823,Macrophage Il1a_1,Macrophage Il1a_1
409,408,1054,4182,4010,1074.016222,-6604.842082,0.25203252,Macrophage Il1a_2,Macrophage Il1a_1
408,409,2545,5505,5649,1398.484057,-17288.16181,0.462306994,Macrophage Il1a_1,Macrophage Il1a_2
409,409,3100,4182,5649,2242.356819,-23529.84425,0.741272119,Macrophage Il1a_2,Macrophage Il1a_2
410,410,2038,2040,2068,8255.095635,-20276.0999,0.999019608,Macrophage Apoe,Macrophage Apoe
